plylstSeq,title,tag,like,songIds
502383664,"위로가 필요한 날, 지친 마음을 토닥토닥 달래줄 따스한 노래들", #위로 #저녁 #감성 #힐링 #센치한 #기분전환 #휴식 #발라드 #출퇴근 #봄 ,3333,30985406 33372787 7877917 32377231 1797705 31893681 30668052 5440651 34819473 8148487 32464068 31495751 30208070 8086947 7896511 31149881 7909196 35669545 2228949 5694906 30654623 5546710 35080678 7857091 3620493 32251432 30999754 5503347 32101902 4276080 31980352 5710000 32551005 33471936 35005213 33391155 30181283 32172015 31910143 35126554 7858989 7921208 4369838 32582913 33117296 33082470 32180703 30241780 10434 30290580
416625522,손님들이 노래검색 어플 키게 만드는 카페 곡들 (230329), #카페 #재즈 #어쿠스틱 #분위기 #잔잔 #무드 #커피 #차분 ,22319,5480617 432811 4395983 845862 2741849 33521582 34796651 33295330 4699123 35773868 30367325 35653843 31845528 31954438 32180556 32833766 31876165 34450991 31094195 34068332 1509897 30268724 34979545 34205533 4644628 30561145 30676578 31628914 8035456 32955963 32955966 30629255 30553156 36386444 4892929 30396441 30048640 30136953 31895375 5822498 31061336 30456129 35960987 1907916 8200744 32966399 31485886 32587657 31367143 33383250
411101900,피가 끓어 오르는 노래들, #스트레스 #기분전환 ,54,529228 38757 1357461 2274404 612037 1003072 85927 3946343 73727 80632 3458302 170748 9202 38793 4496094 1913253 1913254 720779 632760 1459627 720780 1570670 927022 79718 91471 91470 1719738 64312 10434 57618 443424 4350093 1719746 836330 836328 59173 1839485 1216149 72689 505525 4757811 3699046 484861 5372667 2270749 430051 2998419 360756 2998417 330967
499517306,가을 바람에 문득 누군가 떠오를때... 플레이리스트, #가을바람 #추억 #가을 #기억 #옛사랑 #그리움 #외로움 #사랑 #이별 #과거 ,1241,4645220 31999275 33043504 33772329 33313675 31095715 3589491 4252728 2936289 31984204 4026622 31666417 32902881 30314784 8026844 4695582 3753303 5400360 33507462 33855085
475797585,"사극풍, OST 모음(#상시업데이트)", #사극 #드라마 #OST #이별 #감성 #공부할때 #잔잔한 #사랑 #새벽 #동양풍 ,975,36442071 36359179 36358012 36295151 36025679 35029955 35014542 34997978 34803666 34652897 34626916 34544101 34537992 34535898 33541498 33030769 30437557 33878014 30006387 32333669 33875039 33621343 34343180 34231731 30413431 34433348 34482334 33193808 8055706 34231732 34332039 34290329 34231730 34366935 34231729 34332202 34218182 34218222 34101447 34145079 34517098 34225535 34066911 34154251 34145074 34095259 34061322 34055393 34006625 33976402
507045442,전자제품 주방기구 생활용품 노래, #가족 #가정 #전자제픔 #생활용품 #가정용품 ,30,33808661 30939148 30643593 31840726 32288400 12845349 32884168 17967436 107557110 14941218 21937752 32472276 14496609 23578663 18673193 11260206 11333826 5431071 30736978 30387177 5438153 33763441 5726933 5646570 33468526 33829290 106031363 31394434 32115057 3159900 33604164 34325703 32459298 32074990 34055667 32170886 4133465 32459299 32074991 34197797 31967824 30491761 34498045 3133067 30136816 34600906 30491760 31814393 34416018 32281416
494756814,"우리들에게 맞춤화 된, 하지만...어쩌면 숨은 명곡을 발견할지도? 2", #익숙한 #사실상_친구_같은_편안함 #숨겨진_명곡도_있어요 #발라드가_많아서_미안해요 #아이돌노래는_거의_없어요 #실시간차트에_대부분_없음 #혹시_알아요_인생곡을_찾을지 #태그는_이쯤에서_그만두죠 ,55,36464016 36449914 36430776 36434938 36431069 36431071 36431073 36420525 36428682 36428888 36423662 36395487 36397674 36391239 36390783 36371560 36370052 36361136 36370199 35760459 36360520 36343577 36342419 36337815 36325463 36322333 36308233 35920069 35900278 33378954 33303082 36271397 36261089 36255704 36240202 36252192 36252193 36253709 36205780 35786145 36149097 35986065 36108562 36109372 36103200 36093324 36089620 35663578 36074379 36076997
425524406,❤트로트 좋아하시는 분들 어서오세요❤, #트로트 #성인가요 #미스터트롯 #미스트롯 #사랑의콜센타 #아무도모르게김호중의파트너 #트로트의민족 #트롯전국체전 #트롯매직유랑단 #내딸하자 ,6755,33982758 33978989 33955357 33978990 33945808 33978991 33875322 33978992 33694882 33978993 33838344 33978994 33814054 33807761 33756038 33906475 33669069 33732643 33722436 33707674 33701698 33680232 33674482 33656820 33652821 33645719 33645176 33635373 33630420 33625066 33610202 33596430 33583121 33578737 33571869 33554918 33551769 33535515 33530809 33528441 33525085 33519216 33516673 33514925 33497870 33497445 33490386 33475830 33469048 33465501
417018390,정말 좋은 감성 발라드, #발라드 #기분전환 #감성 #산책 #드라이브 #카페 #사랑 ,9107,2989873 30767764 30809895 7872632 33016550 3990952 848806 2951903 31562550 32168238 2013253 8160985 30770998 2730687 4043793 8033534 3990947 2983509 5650838 31431251 31144041 31524346 30550388 848804 7897556 31532646 31582451 30856035 32224088 30870701 33447216 3520616 5629187 31539246 420035 31565592 3452213 31582925 30073668 2194773 622699 8040129 8054749 31804010 30765521 30628801 31556746 30495477 1842872 3618369
504262182,우리의감성을 자극하는 가요발라드모음 Pt.2, #잔잔한 #감성있는 #마음울적_할때 #공허함이느껴질때 #제목이장르_계절불문 #음색좋은 #사랑이야기 #가사에끌리다 ,60,34687330 34687861 34684267 31908880 34668773 34677967 34670731 34668760 34669969 34670612 34662306 34662432 34660880 34662997 34667573 34661376 34663684 34667574 34662823 34662530 34662035 34661084 34662071 34656910 34662149 34657844 34656798 34657702 34657598 34651117 34653657 34654743 34652897 34644466 34644146 34644352 34643755 34643995 34644468 34643542 34640624 34642948 34643105 34640163 34640166 34626110 34631255 34632789 34632505 34632435
